Name,District,Description,Region,Category,Eestimated_time_to_visit,Foreign_Adult,Foreign_Child,Local_Adult,Local_Child,Student,Free_Entry,Latitude,Longitude,Is_Free,Category_Popularity,Avg_Cost,Cost_Category,Time_Category,Distance_from_Colombo,District_Encoded,Region_Encoded,Category_Encoded,Cluster
Mullaitivu Town,Mullaitivu,"Administrative center of the district with local markets, government offices, and coastal views.",Northern,Urban,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.297418641409857,80.79038716432086,1,20,0.0,,Quick,281.43920367527,20,6,166,4
Puthukudiyiruppu War Memorial,Mullaitivu,"Memorial site honoring those who died during the civil war, with reflective gardens and plaques.",Northern,Historical / Memorial,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.30247028251592,80.82192681325428,1,3,0.0,,Quick,283.2402919712537,20,6,51,4
Nanthi Kadal Lagoon,Mullaitivu,"Large lagoon ecosystem rich in biodiversity, important for local fishing and birdwatching.",Northern,Nature / Lagoon,2.0,0.0,0.0,0.0,0.0,0.0,Yes,9.235832702537026,80.82335277069578,1,11,0.0,,Short,276.481729472205,20,6,88,4
Adampan Beach,Mullaitivu,"Remote sandy beach ideal for peaceful walks, birdwatching, and enjoying natural coastal scenery.",Northern,Beach,2.0,0.0,0.0,0.0,0.0,0.0,Yes,9.264055940842189,80.80123264106528,1,58,0.0,,Short,278.44947864028006,20,6,11,4
KilinochchiMullaitivu Road Scenic Views,Mullaitivu,"Scenic driving route with views of paddy fields, lagoons, and rural life between districts.",Northern,Scenic Route,2.0,0.0,0.0,0.0,0.0,0.0,Yes,9.276605357999552,80.80547524005941,1,4,0.0,,Short,279.9111841925147,20,6,149,4
Vattappalai Murugan Temple,Mullaitivu,Prominent Hindu temple known for colorful architecture and important religious festivals.,Northern,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.250626670947737,80.8507642998157,1,140,0.0,,Quick,279.159133813483,20,6,125,4
Thunukkai Village,Mullaitivu,"Traditional rural village showcasing Tamil culture, agriculture, and local crafts.",Northern,Rural / Cultural,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.281037593724461,80.76599912715164,1,2,0.0,,Quick,278.7805482285458,20,6,142,4
Kokkuthoduvai Beach,Mullaitivu,Sandy beach popular for fishing and local community recreation.,Northern,Beach,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.280161933218237,80.78702745122925,1,58,0.0,,Quick,279.52771427304964,20,6,11,4
Oddusuddan,Mullaitivu,"Town known for agriculture, local markets, and surrounding reservoirs.",Northern,Urban / Rural,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.221064464253539,80.81119453287249,1,1,0.0,,Quick,274.4607347772923,20,6,172,4
Cheddikulam Reservoir,Mullaitivu,Large irrigation reservoir supporting farming and bird habitats.,Northern,Reservoir / Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,9.281010254995225,80.77925337483556,1,4,0.0,,Short,279.3035335265618,20,6,138,4
Thunukkai Reservoir,Mullaitivu,Smaller irrigation reservoir important for local agriculture.,Northern,Reservoir / Nature,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.236421582406539,80.80850493684719,1,4,0.0,,Quick,275.91848889410517,20,6,138,4
Puliyankulam Reservoir,Mullaitivu,Reservoir surrounded by rural landscapes and rich birdlife.,Northern,Reservoir / Nature,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.292356136575158,80.82593409764792,1,4,0.0,,Quick,282.369544920217,20,6,138,4
Palamoddai,Mullaitivu,Rural village with traditional Tamil lifestyle and agricultural activities.,Northern,Rural / Cultural,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.229574712560458,80.8385121573494,1,2,0.0,,Quick,276.48957285031815,20,6,142,4
Mullaitivu War Cemetery,Mullaitivu,"Memorial cemetery honoring soldiers and civilians lost during the conflict, peaceful and solemn site.",Northern,Historical / Memorial,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.312069401888088,80.76454648377944,1,3,0.0,,Quick,281.9303855067781,20,6,51,4
Vellankulam,Mullaitivu,"Village known for fishing, local markets, and natural coastal environment.",Northern,Rural / Coastal,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.265748881276712,80.80721729767559,1,1,0.0,,Quick,278.8691215205863,20,6,141,4
Kokkuthoduvai Mangrove Forest,Mullaitivu,Mangrove ecosystem providing habitat for wildlife and natural coastal protection.,Northern,Nature / Forest,2.0,0.0,0.0,0.0,0.0,0.0,Yes,9.239182633465006,80.76470287247624,1,2,0.0,,Short,274.4126082054088,20,6,86,4
Kokkuthoduvai Lagoon,Mullaitivu,Lagoon rich in aquatic biodiversity and supporting local fishing communities.,Northern,Nature / Lagoon,2.0,0.0,0.0,0.0,0.0,0.0,Yes,9.253849265790706,80.80554127140473,1,11,0.0,,Short,277.58015946059794,20,6,88,4
Mullaitivu Port Area,Mullaitivu,Coastal harbor area facilitating local fishing and trade activities.,Northern,Urban / Coastal,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.289467825467215,80.77822373448859,1,1,0.0,,Quick,280.13428382078575,20,6,167,4
Cheddikulam Sanctuary,Mullaitivu,Protected area supporting native wildlife and bird species.,Northern,Wildlife / Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,9.272264521413767,80.79314751602793,1,5,0.0,,Short,278.9626950418489,20,6,190,4
Mullaitivu Fishing Harbor,Mullaitivu,"Bustling harbor where local fishermen operate, offering insight into coastal livelihoods.",Northern,Coastal / Cultural,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.25649494230198,80.80167819469926,1,1,0.0,,Quick,277.6921247158076,20,6,22,4
Puthukkudiyiruppu Coastal Area,Mullaitivu,"Coastal region with beaches and fishing villages, highlighting rural coastal life.",Northern,Coastal / Rural,2.0,0.0,0.0,0.0,0.0,0.0,Yes,9.301805058669245,80.81449661074149,1,1,0.0,,Short,282.86694756883696,20,6,23,4
Madhu Road,Mullaitivu,"Key route providing access from Mullaitivu to Madhu Shrine, passing through rural and forested areas.",Northern,Scenic Route,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.245821996940954,80.81275580219081,1,4,0.0,,Quick,277.05769219021,20,6,149,4
Traditional fishing villages,Mullaitivu,Coastal villages where traditional fishing techniques and local culture are maintained.,Northern,Cultural / Rural,2.0,0.0,0.0,0.0,0.0,0.0,Yes,9.276023958310336,80.85770116245799,1,1,0.0,,Short,282.0424598321626,20,6,32,4
Buddhist and Hindu temples,Mullaitivu,Various temples scattered across the district representing religious diversity and local traditions.,Northern,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,9.25359575495215,80.77534721879988,1,140,0.0,,Quick,276.32358145078825,20,6,125,4
Puttalam Town,Puttalam,"Commercial and administrative center with vibrant markets, lakeside views, and local culture.",North Western,Urban,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.060565276205088,79.87172254800213,1,20,0.0,,Quick,125.35893159461227,24,5,166,1
Wilpattu National Park,Puttalam,"Largest and oldest national park in Sri Lanka, known for leopards, elephants, and diverse wildlife.",North Western,Wildlife / Nature,4.0,0.0,0.0,0.0,0.0,0.0,No,8.070186166707254,79.86500328715846,0,5,0.0,,Medium,126.41828172875758,24,5,190,5
Kalpitiya Peninsula,Puttalam,"Famous kite surfing destination with sandy beaches, lagoons, and rich marine biodiversity.",North Western,Beach / Adventure,3.0,0.0,0.0,0.0,0.0,0.0,Yes,8.020418757052324,79.87482359243461,1,1,0.0,,Short,120.92285730660454,24,5,12,1
Kalpitiya Beach,Puttalam,"Popular for relaxing on golden sands and water sports, also close to coral reefs.",North Western,Beach,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.020217502770796,79.86556209415208,1,58,0.0,,Short,120.89220784294226,24,5,11,1
Delft Island,Puttalam,"Historic island known for wild horses, colonial ruins, and unique baobab trees; accessible by boat from Puttalam.",North Western,Island / Historical,4.0,0.0,0.0,0.0,0.0,0.0,Yes,8.048982301676583,79.85422697419895,1,2,0.0,,Medium,124.07490700244774,24,5,67,1
Mundel Lake,Puttalam,"Freshwater lake popular for birdwatching, fishing, and scenic boat rides.",North Western,Nature / Lake,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.016856302810039,79.85437375971841,1,1,0.0,,Short,120.52186943200905,24,5,89,1
Anamaduwa Ancient Monuments,Puttalam,"Archaeological site with ruins of ancient structures, stupas, and Buddhist temples, reflecting regional history.",North Western,Historical / Cultural,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.04515419521763,79.78283420013122,1,1,0.0,,Short,123.95131128389019,24,5,49,1
Munneswaram Temple,Puttalam,Renowned Hindu temple complex attracting thousands during festivals; rich religious heritage.,North Western,Religious,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.063652096295593,79.81221595423872,1,140,0.0,,Short,125.81116266459405,24,5,125,1
Madurankuliya Lagoon,Puttalam,"Tranquil lagoon surrounded by mangroves, offering peaceful nature walks and birdwatching opportunities.",North Western,Nature / Lagoon,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.07044977126,79.80028468644117,1,11,0.0,,Short,126.6253564116758,24,5,88,1
Chilaw Beach,Puttalam,"Coastal beach popular for local recreation, fishing, and seaside dining.",North Western,Beach,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.065294784003669,79.86999864650784,1,58,0.0,,Quick,125.88036273230212,24,5,11,1
Munneswaram Temple Tank,Puttalam,"Sacred water tank adjacent to the temple complex, used for ritual bathing and ceremonies.",North Western,Religious / Cultural,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.028792053166896,79.8294273517322,1,1,0.0,,Quick,121.89002047266784,24,5,126,1
Puttalam Lagoon,Puttalam,Large lagoon with rich aquatic life and surrounding villages practicing traditional livelihoods.,North Western,Nature / Lagoon,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.07381133866242,79.79533271020829,1,11,0.0,,Short,127.02671630881815,24,5,88,1
Arachchikattuwa Reservoir,Puttalam,Reservoir supporting irrigation and bird habitats in the rural surroundings.,North Western,Reservoir / Nature,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.032904757462402,79.7862979736594,1,4,0.0,,Quick,122.57353984029416,24,5,138,1
Chenai Lagoon,Puttalam,Lagoon ecosystem important for local fishing and birdlife conservation.,North Western,Nature / Lagoon,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.068463057601733,79.84728355842087,1,11,0.0,,Short,126.23636048041313,24,5,88,1
Kandakuliya Temple,Puttalam,Local Hindu temple known for vibrant festivals and community gatherings.,North Western,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.049457654703879,79.814520716186,1,140,0.0,,Quick,124.2319753130505,24,5,125,1
Thabbowa Beach,Puttalam,Quiet beach known for beautiful sunsets and coastal tranquility.,North Western,Beach,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.002825655788449,79.85559500249629,1,58,0.0,,Quick,118.96939167878416,24,5,11,1
Kalpitiya Lagoon,Puttalam,"Coastal lagoon rich in biodiversity, ideal for boat safaris and birdwatching.",North Western,Nature / Lagoon,3.0,0.0,0.0,0.0,0.0,0.0,Yes,8.058030084208408,79.83095620623266,1,11,0.0,,Short,125.11770705487379,24,5,88,1
Manal Lagoon,Puttalam,Scenic lagoon area with mangroves and traditional fishing communities.,North Western,Nature / Lagoon,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.081110670667659,79.81821438074182,1,11,0.0,,Short,127.71394560354648,24,5,88,1
Rajapaksa Bird Sanctuary,Puttalam,"Protected sanctuary for migratory and resident birds, attracting birdwatchers and nature lovers.",North Western,Wildlife / Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.047973120016325,79.83461686162232,1,5,0.0,,Short,123.99562812142645,24,5,190,1
Kalpitiya Mangrove Forests,Puttalam,Dense mangrove forests offering rich wildlife habitats and natural coastal protection.,North Western,Nature / Forest,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.996080925382443,79.87571017002242,1,2,0.0,,Short,118.23269323369941,24,5,86,1
Venna Lagoon,Puttalam,"Lagoon noted for calm waters, fishing, and traditional village life nearby.",North Western,Nature / Lagoon,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.992053344343076,79.84807232404096,1,11,0.0,,Short,117.78532476645618,24,5,88,1
Tudella Beach,Puttalam,Quiet and less visited beach with natural beauty and local fishing villages.,North Western,Beach,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.077317350487297,79.8229501433175,1,58,0.0,,Quick,127.27630082341886,24,5,11,1
Kurunegala-Puttalam Road Scenic Views,Puttalam,Scenic route linking Kurunegala and Puttalam with rural landscapes and local village sights.,North Western,Scenic Route,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.025517048770512,79.84816747980348,1,4,0.0,,Short,121.48587397541617,24,5,149,1
Nainativu Island,Puttalam,"Small island accessible via Delft Island and Nagapattinam, Tamil Nadu, known for temples and cultural heritage.",Northern,Island / Religious,3.0,0.0,0.0,0.0,0.0,0.0,Yes,8.001952455935081,79.86695136257472,1,1,0.0,,Short,118.87290593640022,24,6,68,1
Thabbowa Salt Pans,Puttalam,Traditional salt production area with scenic views and unique coastal landscapes.,North Western,Cultural / Industrial,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.069158224159883,79.79548629871356,1,1,0.0,,Short,126.51197586537599,24,5,28,1
Vankalai Sanctuary,Puttalam,Wetland sanctuary on the district border supporting migratory birds and local biodiversity.,Northern,Wildlife / Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.029004277189022,79.8719167512838,1,5,0.0,,Short,121.8687712168671,24,6,190,1
Trincomalee Town,Trincomalee,"Coastal town with a rich history, harbor views, colorful markets, and cultural diversity.",Eastern,Urban,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.630942871478256,81.21836965642996,1,20,0.0,,Quick,240.6573313354702,26,1,166,1
Koneswaram Temple,Trincomalee,Ancient Hindu temple atop Swami Rock offering panoramic sea views and deep spiritual significance.,Eastern,Religious / Historical,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.61567415038362,81.23776031897862,1,5,0.0,,Short,240.68261637062898,26,1,127,4
Nilaveli Beach,Trincomalee,"White sandy beach known for calm waters, coral reefs, and family-friendly atmosphere.",Eastern,Beach,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.63141741785793,81.1705793914619,1,58,0.0,,Short,237.45608797412956,26,1,11,4
Uppuveli Beach,Trincomalee,"Popular beach with golden sands and water sports, ideal for swimming and relaxation.",Eastern,Beach,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.579000452045536,81.22495155528676,1,58,0.0,,Short,236.6530370689287,26,1,11,4
Pigeon Island National Park,Trincomalee,"Small marine national park famous for snorkeling, vibrant coral reefs, and diverse marine life.",Eastern,Nature / Marine Park,3.0,0.0,0.0,0.0,0.0,0.0,No,8.554101889222578,81.25644921774656,0,1,0.0,,Short,236.78018819915948,26,1,90,4
Fort Frederick,Trincomalee,"Historic Dutch fort with scenic views of the harbor and coastline, reflecting colonial history.",Eastern,Historical / Fort,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.615867803353218,81.23348712360368,1,1,0.0,,Quick,240.40217288764947,26,1,50,4
Maritime and Naval Museum,Trincomalee,"Museum displaying maritime artifacts, naval history, and exhibits related to Trincomalees strategic port.",Eastern,Museum,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.539424836790692,81.21974547288522,1,2,0.0,,Quick,232.92545539964684,26,1,78,4
Kantalai Tank,Trincomalee,"Large ancient reservoir surrounded by lush landscapes, important for irrigation and birdlife.",Eastern,Nature / Reservoir,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.600813804273054,81.19740384113491,1,7,0.0,,Short,236.61330977687507,26,1,91,4
Hot Springs of Nilaveli,Trincomalee,"Natural geothermal springs believed to have healing properties, popular with locals and visitors alike.",Eastern,Natural / Wellness,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.620613062874694,81.24941969178028,1,3,0.0,,Quick,241.91802576732644,26,1,79,4
Whale Watching Tours,Trincomalee,"Boat tours from Trincomalee harbor offering chances to see blue whales, dolphins, and other marine wildlife.",Eastern,Adventure / Wildlife,4.0,0.0,0.0,0.0,0.0,0.0,No,8.59952026053585,81.23247986815856,0,1,0.0,,Medium,238.93180372483496,26,1,3,4
Mudur Tank,Trincomalee,Traditional irrigation reservoir near Trincomalee supporting local agriculture and wildlife habitats.,Eastern,Nature / Reservoir,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.56101803414436,81.25000612826476,1,7,0.0,,Quick,236.9009393985748,26,1,91,4
Hawksbill Turtle Hatchery,Trincomalee,"Conservation site for endangered hawksbill turtles, focusing on breeding and protection efforts.",Eastern,Conservation / Wildlife,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.607510149830407,81.22640961049612,1,1,0.0,,Quick,239.19350654152308,26,1,25,4
Navy Beach,Trincomalee,"Quiet beach area popular with locals, offering scenic views and swimming opportunities.",Eastern,Beach,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.575638546969628,81.20344998057084,1,58,0.0,,Quick,234.86421605567793,26,1,11,4
Delft Island,Trincomalee,"Historic island with colonial ruins, wild horses, baobab trees, and cultural heritage, accessible by boat from Trincomalee.",Eastern,Island / Historical,4.0,0.0,0.0,0.0,0.0,0.0,Yes,8.57101036577788,81.16818846152802,1,2,0.0,,Medium,232.03111274993583,26,1,67,4
Lanka Sail Adventure,Trincomalee,"Water sports center offering diving, snorkeling, and sailing experiences around Trincomalee coast.",Eastern,Adventure / Sports,2.0,0.0,0.0,0.0,0.0,0.0,No,8.589582072445104,81.17843809687473,0,1,0.0,,Short,234.34127771943173,26,1,2,4
Seruwila Mangala Raja Maha Viharaya,Trincomalee,Ancient Buddhist temple near Trincomalee with rich history and pilgrimage significance.,Eastern,Religious,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.623158090888998,81.23757472292078,1,140,0.0,,Short,241.3116557059954,26,1,125,1
Muttur Lagoon,Trincomalee,"Lagoon offering opportunities for boating, birdwatching, and enjoying coastal ecosystems.",Eastern,Nature / Lagoon,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.563437361794694,81.24648760399116,1,11,0.0,,Short,236.8542309324399,26,1,88,4
Kanniya Hot Springs,Trincomalee,"Group of hot springs known for therapeutic waters and spiritual legends, popular among pilgrims.",Eastern,Natural / Wellness,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.622232842825348,81.21019214189282,1,3,0.0,,Quick,239.3430271876952,26,1,79,4
Kinniya Mosque,Trincomalee,Historic mosque noted for its architecture and role in the local Muslim community.,Eastern,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.559416484782318,81.16759609073445,1,140,0.0,,Quick,230.98827133540098,26,1,125,1
Kandasamy Temple,Trincomalee,Hindu temple serving the local community with festivals and religious ceremonies.,Eastern,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.53837613557758,81.18155626986409,1,140,0.0,,Quick,230.14798818537142,26,1,125,1
Pulmoddai Beach,Trincomalee,"Beach famous for its mineral sands used in industries, with scenic coastal views.",Eastern,Beach / Industrial,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.569315663985478,81.1847732490282,1,1,0.0,,Quick,233.0262542861127,26,1,14,4
Trincomalee War Cemetery,Trincomalee,War memorial cemetery honoring Allied forces from World War II.,Eastern,Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,8.603249427943457,81.23348557382408,1,71,0.0,,Quick,239.32093215734452,26,1,48,4
Nilaveli Lagoon,Trincomalee,"Coastal lagoon with mangrove forests, fishing communities, and rich biodiversity.",Eastern,Nature / Lagoon,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.570853246563766,81.1965946678104,1,11,0.0,,Short,233.97736543455113,26,1,88,4
Kokkilai Lagoon,Trincomalee,"Large lagoon known for birdwatching, mangroves, and natural beauty on the districts border.",Eastern,Nature / Lagoon,2.0,0.0,0.0,0.0,0.0,0.0,Yes,8.572747240119718,81.22789529767608,1,11,0.0,,Short,236.32728146648324,26,1,88,4
